Date,TestID,Country,Age (M),Sex
2023-05-10,2331001722D,Norway,77.0,Female
2023-05-10,2334001354D,Poland,32.0,Female
2023-05-10,2331000474D,Norway,20.0,Female
2023-05-10,2334001367D,Poland,56.0,Male
2023-05-10,2334001344D,Poland,92.0,Female
2023-05-10,2334001376D,Poland,32.0,Male
2023-05-10,2334001366D,Poland,32.0,Female
2023-05-10,2331001652D,Sweden,32.0,Female
2023-05-10,2331001688D,Norway,41.0,Male
2023-05-10,2334001338D,Poland,19.0,Female
2023-05-10,2334001375D,Poland,31.0,Male
2023-05-10,2334001365D,Poland,127.0,Male
2023-05-10,2334001436D,Italy,64.0,Female
2023-05-10,2334001353D,Poland,17.0,Male
2023-05-10,2334001374D,Poland,79.0,Male
2023-05-10,2334001480D,Italy,79.0,Male
2023-05-10,2331001597D,Netherland,79.0,Female
2023-05-10,2331001698D,Norway,41.0,Male
2023-05-10,2334001336D,Poland,41.0,Male
2023-05-10,2334001364D,Poland,17.0,Female
2023-05-10,2331001596D,Netherland,17.0,Female
2023-05-10,2334001343D,Poland,18.0,Female
2023-05-10,2334001437D,Italy,18.0,Female
2023-05-10,2334001352D,Poland,25.0,Female
2023-05-10,2334001373D,Poland,25.0,Female
2023-05-10,2334001363D,Poland,13.0,Male
2023-05-10,2331001595D,Netherland,13.0,Male
2023-05-10,2334001438D,Italy,13.0,Male
2023-05-10,2334001330D,Greece,13.0,Male
2023-05-10,2334001372D,Poland,47.0,Male
2023-05-10,2334001322D,Greece,29.0,Female
2023-05-10,2331001724D,Norway,13.0,Male
2023-05-10,2334001335D,Poland,61.0,Female
2023-05-10,2334001371D,Poland,14.0,Male
2023-05-10,2331001864D,Sweden,16.0,Female
2023-05-10,2331001594D,Netherland,16.0,Male
2023-05-10,2331001699D,Norway,13.0,Female
2023-05-10,2334001329D,Greece,13.0,Female
2023-05-10,2334001370D,Poland,73.0,Female
2023-05-10,2331001593D,Netherland,13.0,Female
2023-05-10,2331001705D,Norway,15.0,Male
2023-05-10,2334001328D,Malta,21.0,Male
2023-05-10,2334001362D,Poland,57.0,Male
2023-05-10,2334001321D,Spain,69.0,Male
2023-05-10,2331001696D,Norway,16.0,Male
2023-05-10,2334001334D,Poland,25.0,Female
2023-05-10,2334001361D,Poland,25.0,Female
2023-05-10,2331001592D,Netherland,25.0,Female
2023-05-10,2334000610D,Spain,121.0,Male
2023-05-10,2334001327D,Spain,109.0,Male
2023-05-10,2331001873D,Sweden,19.0,Female
2023-05-10,2334000609D,Spain,19.0,Female
2023-05-10,2334001325D,Spain,79.0,Female
2023-05-10,2331001872D,Sweden,25.0,Male
2023-05-10,2331001591D,Netherland,17.0,Male
2023-05-10,2331001690D,Norway,18.0,Female
2023-05-10,2334001333D,Poland,17.0,Male
2023-05-10,2331001862D,Sweden,43.0,Male
2023-05-10,2334001320D,Spain,139.0,Male
2023-05-11,2334001453D,Spain,192.0,
2023-05-11,2334001416D,France,12.0,Male
2023-05-11,2331001621D,Netherland,12.0,Male
2023-05-11,2331001867D,Norway,12.0,Female
2023-05-11,2334001408D,Poland,42.0,Male
2023-05-11,2334001439D,Greece,18.0,Male
2023-05-11,2334001532D,Italy,18.0,Male
2023-05-11,2334001400D,Poland,40.0,Female
2023-05-11,2331001866D,Norway,77.0,Female
2023-05-11,2334001407D,Poland,29.0,Female
2023-05-11,2334001531D,Italy,29.0,Female
2023-05-11,2334001399D,Poland,17.0,Male
2023-05-11,2331001861D,Norway,26.0,Male
2023-05-11,2334001406D,Poland,116.0,Male
2023-05-11,2334001449D,Spain,44.0,Female
2023-05-11,2334001487D,Italy,44.0,Female
2023-05-11,2331001620D,Netherland,104.0,Female
2023-05-11,2331001810D,Norway,35.0,Female
2023-05-11,2334001405D,Poland,35.0,Female
2023-05-11,2334001483D,Italy,35.0,Female
2023-05-11,2331001619D,Netherland,35.0,Female
2023-05-11,2331001865D,Norway,18.0,Male
2023-05-11,2334001404D,Poland,30.0,Male
2023-05-11,2334001425D,Spain,30.0,Male
2023-05-11,2334001394D,Poland,14.0,Male
2023-05-11,2334001398D,Poland,50.0,Male
2023-05-11,2331001817D,Norway,28.0,Male
2023-05-11,2331001637D,Germany,25.0,Male
2023-05-11,2334001424D,Portugal,37.0,Male
2023-05-11,2334001393D,Poland,145.0,Male
2023-05-11,2334001444D,Spain,145.0,Male
2023-05-11,2334001403D,Poland,18.0,Male
2023-05-11,2334001423D,Portugal,90.0,Male
2023-05-11,2334001392D,Poland,31.0,Male
2023-05-11,2331001813D,Norway,95.0,Female
2023-05-11,2331001636D,Austria,95.0,Female
2023-05-11,2334001422D,Portugal,23.0,Female
2023-05-11,2331001807D,Norway,97.0,Female
2023-05-11,2331001635D,Germany,97.0,Female
2023-05-11,2334001448D,Spain,13.0,Male
2023-05-11,2334001391D,Poland,31.0,Female
2023-05-11,2331001809D,Norway,22.0,Male
2023-05-11,2331001634D,Germany,22.0,Male
2023-05-11,2334001452D,Spain,154.0,Female
2023-05-11,2334001390D,Poland,13.0,Male
2023-05-11,2334001397D,Poland,31.0,Female
2023-05-11,2331001633D,Germany,31.0,Female
2023-05-11,2334001451D,Spain,55.0,Female
2023-05-11,2334001389D,Poland,30.0,Male
2023-05-11,2331001801D,Norway,14.0,Male
2023-05-11,2334001396D,Poland,14.0,Male
2023-05-11,2331001632D,Germany,98.0,Male
2023-05-11,2334001450D,Spain,26.0,Male
2023-05-11,2334001337D,Poland,44.0,Male
2023-05-11,2331001618D,Netherland,45.0,Male
2023-05-11,2331001631D,Germany,45.0,Male
2023-05-11,2334001446D,Spain,105.0,Female
2023-05-11,2334001388D,Poland,69.0,Male
2023-05-11,2331001617D,Netherland,22.0,Male
2023-05-11,2334001402D,Poland,31.0,Male
2023-05-11,2334001445D,Spain,31.0,Female
2023-05-11,2334001387D,Poland,29.0,Female
2023-05-11,2331001616D,Netherland,77.0,Female
2023-05-11,2331001630D,Germany,77.0,Female
2023-05-11,2334001421D,Portugal,77.0,Male
2023-05-11,2334001386D,Poland,25.0,Female
2023-05-11,2331001615D,Netherland,55.0,Female
2023-05-11,2344000318D,UK,55.0,Female
2023-05-11,2334001420D,Portugal,91.0,Male
2023-05-11,2334001385D,Poland,13.0,Male
2023-05-11,2331001799D,Norway,67.0,Female
2023-05-11,2331001629D,Romania,19.0,Female
2023-05-11,2334001413D,Slovenia,17.0,Male
2023-05-11,2334001384D,Poland,29.0,Female
2023-05-11,2331001811D,Norway,14.0,Male
2023-05-11,2331001614D,Netherland,110.0,Male
2023-05-11,2344000317D,UK,110.0,Male
2023-05-11,2334001443D,Spain,110.0,Male
2023-05-11,2334001383D,Poland,30.0,Female
2023-05-11,2331001814D,Norway,26.0,Female
2023-05-11,2344000316D,UK,26.0,Female
2023-05-11,2334001412D,Slovenia,26.0,Male
2023-05-11,2331001859D,Norway,73.0,Male
2023-05-11,2331001613D,Netherland,25.0,Male
2023-05-11,2331001628D,Germany,25.0,Male
2023-05-11,2334001442D,Spain,25.0,Male
2023-05-11,2334001381D,Poland,174.0,Female
2023-05-11,2331001868D,Norway,25.0,Male
2023-05-11,2331001612D,Netherland,30.0,Male
2023-05-11,2331001812D,Norway,23.0,Female
2023-05-11,2331001611D,Netherland,30.0,Female
2023-05-11,2344000315D,UK,30.0,Female
2023-05-11,2344000380D,UK,47.0,Male
2023-05-11,2331001610D,Netherland,131.0,Male
2023-05-11,2334001433D,Spain,95.0,Male
2023-05-11,2331001815D,Norway,95.0,Male
2023-05-11,2331001609D,Netherland,95.0,Female
2023-05-11,2334001431D,Spain,35.0,Male
2023-05-11,2331001802D,Norway,35.0,Male
2023-05-11,2334001395D,Poland,16.0,Male
2023-05-11,2331001627D,Germany,59.0,Male
2023-05-11,2331001805D,Norway,88.0,Male
2023-05-11,2331001608D,Netherland,88.0,Male
2023-05-11,2331001626D,Germany,71.0,Male
2023-05-11,2334001460D,Italy,71.0,Male
2023-05-11,2334001432D,Spain,59.0,Male
2023-05-11,2331001625D,Belgium,35.0,Male
2023-05-11,2331001808D,Norway,34.0,Male
2023-05-11,2331001607D,Netherland,34.0,Male
2023-05-11,2331001624D,Belgium,35.0,Male
2023-05-11,2334001457D,Spain,47.0,Female
2023-05-11,2334001427D,Spain,131.0,Male
2023-05-11,2334001430D,Spain,23.0,Female
2023-05-11,2334001411D,Poland,35.0,Male
2023-05-11,2334001455D,Spain,33.0,Female
2023-05-11,2331001606D,Netherland,33.0,Female
2023-05-11,2334001429D,Spain,57.0,Male
2023-05-11,2334001441D,Greece,90.0,Male
2023-05-11,2334001418D,France,30.0,Female
2023-05-11,2331001623D,Germany,18.0,Female
2023-05-11,2334001454D,Spain,35.0,Female
2023-05-11,2334001417D,France,83.0,Female
2023-05-11,2334001401D,Poland,31.0,Female
2023-05-11,2334001410D,Poland,43.0,Female
2023-05-11,2334001440D,Greece,78.0,Female
2023-05-11,2334001428D,Spain,30.0,Female
2023-05-11,2331001816D,Norway,14.0,Female
2023-05-11,2334001409D,Poland,14.0,Male
2023-05-12,2331001923D,Norway,69.0,Female
2023-05-12,2334001463D,France,69.0,Female
2023-05-12,2331001670D,Germany,69.0,Female
2023-05-12,2331001674D,Belgium,69.0,Female
2023-05-12,2331001950D,Norway,30.0,Female
2023-05-12,2334001482D,Portugal,66.0,Male
2023-05-12,2331001669D,Latvia,42.0,Female
2023-05-12,2331001673D,Belgium,42.0,Female
2023-05-12,2331001668D,Latvia,30.0,Male
2023-05-12,2331001672D,Belgium,30.0,Male
2023-05-12,2334001468D,France,54.0,Male
2023-05-12,2331001671D,Belgium,45.0,Male
2023-05-12,2331001803D,Norway,19.0,Male
2023-05-12,2334001481D,Spain,127.0,Female
2023-05-12,2331001667D,Belgium,56.0,Female
2023-05-12,2331001666D,Belgium,56.0,Female
2023-05-12,2331001387D,Germany,56.0,Female
2023-05-12,2334001478D,Spain,32.0,Male
2023-05-12,2331001622D,Belgium,37.0,Male
2023-05-12,2334001477D,Spain,37.0,Male
2023-05-12,2331001665D,Belgium,37.0,Male
2023-05-12,2331001573D,Germany,37.0,Male
2023-05-12,2334001476D,Spain,45.0,Male
2023-05-12,2331001695D,Finland,45.0,Female
2023-05-12,2344000324D,UK,93.0,Female
2023-05-12,2331001664D,Belgium,93.0,Female
2023-05-12,2344000325D,UK,93.0,Female
2023-05-12,2344000323D,UK,93.0,Female
2023-05-12,2331001663D,Germany,69.0,Male
2023-05-12,2334001484D,Italy,69.0,Male
2023-05-12,2334001475D,Spain,57.0,Male
2023-05-12,2331001871D,Sweden,27.0,Female
2023-05-12,2334001313D,Greece,89.0,Male
2023-05-12,2344000322D,UK,89.0,Male
2023-05-12,2331001662D,Belgium,89.0,Male
2023-05-12,2334001474D,Spain,65.0,Female
2023-05-12,2331001661D,Germany,65.0,Female
2023-05-12,2331001660D,Germany,65.0,Female
2023-05-12,2344000320D,UK,65.0,Female
2023-05-12,2331001659D,Germany,113.0,Female
2023-05-12,2334001473D,Spain,41.0,Male
2023-05-12,2331001658D,Germany,41.0,Male
2023-05-12,2331001924D,Sweden,23.0,Female
2023-05-12,2331003779D,Finland,59.0,Female
2023-05-12,2331001657D,Belgium,35.0,Female
2023-05-12,2344000321D,UK,34.0,Male
2023-05-12,2331001860D,Sweden,20.0,Female
2023-05-12,2331001934D,Sweden,104.0,Male
2023-05-12,2334001472D,Spain,44.0,Male
2023-05-12,2331001870D,Sweden,52.0,Male
2023-05-12,2331001936D,Sweden,59.0,Female
2023-05-12,2334001471D,Spain,59.0,Female
2023-05-12,2334001488D,Italy,59.0,Female
2023-05-12,2331001928D,Sweden,38.0,Male
2023-05-12,2331001684D,Germany,26.0,Male
2023-05-12,2334001490D,Italy,26.0,Male
2023-05-12,2331001683D,Germany,74.0,Male
2023-05-12,2331001858D,Sweden,37.0,Male
2023-05-12,2331001939D,Sweden,18.0,Male
2023-05-12,2334001470D,Spain,18.0,Male
2023-05-12,2331001837D,Denmark,30.0,Female
2023-05-12,2331001681D,Germany,126.0,Female
2023-05-12,2331001869D,Sweden,22.0,Female
2023-05-12,2331001925D,Sweden,33.0,Male
2023-05-12,2331001918D,Sweden,51.0,Male
2023-05-12,2331001680D,Austria,51.0,Male
2023-05-12,2331001838D,Denmark,63.0,Female
2023-05-12,2331001679D,Belgium,25.0,Female
2023-05-12,2331001836D,Denmark,28.0,Male
2023-05-12,2331001917D,Sweden,49.0,Male
2023-05-12,2334001479D,France,49.0,Male
2023-05-12,2331001915D,Sweden,41.0,Male
2023-05-12,2334001469D,France,41.0,Female
2023-05-12,2331001678D,Germany,41.0,Female
2023-05-12,2334001459D,Spain,17.0,Female
2023-05-12,2331001944D,Sweden,55.0,Male
2023-05-12,2334001467D,France,31.0,Male
2023-05-12,2334001414D,France,19.0,Female
2023-05-12,2334001458D,Spain,19.0,Female
2023-05-12,2331001945D,Norway,14.0,Female
2023-05-12,2334001466D,France,62.0,Male
2023-05-12,2334001415D,France,98.0,Male
2023-05-12,2334001465D,France,18.0,Female
2023-05-12,2334001419D,France,102.0,Male
2023-05-12,2331001920D,Norway,39.0,Male
2023-05-12,2334001464D,France,63.0,Male
2023-05-12,2331001675D,Germany,63.0,Male
2023-05-15,2344000348D,UK,99.0,Male
2023-05-15,2331001735D,Netherland,99.0,Male
2023-05-15,2331001734D,Netherland,18.0,Female
2023-05-15,2331001682D,Belgium,18.0,Female
2023-05-15,2331001733D,Netherland,18.0,Female
2023-05-15,2331001677D,Belgium,18.0,Female
2023-05-15,2331001732D,Netherland,18.0,Female
2023-05-15,2331001943D,Norway,22.0,Male
2023-05-15,2331001731D,Netherland,22.0,Male
2023-05-15,2331001560D,Belgium,22.0,Male
2023-05-15,2331001730D,Netherland,22.0,Male
2023-05-15,2331001501D,Belgium,13.0,Female
2023-05-15,2331001729D,Netherland,13.0,Female
2023-05-15,2331001806D,Sweden,64.0,Female
2023-05-15,2331001932D,Norway,18.0,Female
2023-05-15,2331001804D,Sweden,46.0,Female
2023-05-15,2331001756D,Malta,46.0,Female
2023-05-15,2331001800D,Sweden,49.0,Male
2023-05-15,2331001755D,Malta,49.0,Male
2023-05-15,2331001718D,Germany,85.0,Female
2023-05-15,2331001930D,Norway,13.0,Male
2023-05-15,2331001715D,Germany,13.0,Male
2023-05-15,2331001754D,Netherland,25.0,Male
2023-05-15,2331001714D,Germany,25.0,Male
2023-05-15,2331001937D,Norway,44.0,Female
2023-05-15,2331001713D,Germany,44.0,Female
2023-05-15,2331001753D,Netherland,44.0,Female
2023-05-15,2331001712D,Germany,44.0,Female
2023-05-15,2331001711D,Belgium,44.0,Male
2023-05-15,2331001752D,Netherland,44.0,Female
2023-05-15,2331001751D,Netherland,44.0,Male
2023-05-15,2331001710D,Belgium,21.0,Male
2023-05-15,2331001749D,Austria,21.0,Male
2023-05-15,2331001709D,Belgium,21.0,Male
2023-05-15,2331001933D,Norway,22.0,Female
2023-05-15,2331001708D,Germany,22.0,Female
2023-05-15,2331001748D,Netherland,22.0,Female
2023-05-15,2331001707D,Germany,22.0,Female
2023-05-15,2331001747D,Netherland,22.0,Female
2023-05-15,2334001486D,Italy,22.0,Female
2023-05-15,2331001927D,Norway,70.0,Male
2023-05-15,2334001485D,Italy,70.0,Male
2023-05-15,2331001745D,Netherland,70.0,Male
2023-05-15,2331001952D,Norway,21.0,Female
2023-05-15,2334001535D,Italy,21.0,Female
2023-05-15,2331001744D,Netherland,67.0,Female
2023-05-15,2331001746D,Netherland,32.0,Female
2023-05-15,2344000332D,UK,32.0,Female
2023-05-15,2331001743D,Netherland,32.0,Male
2023-05-15,2334001536D,Italy,32.0,Male
2023-05-15,2331001742D,Netherland,32.0,Male
2023-05-15,2344000331D,UK,32.0,Male
2023-05-15,2344000330D,UK,32.0,Male
2023-05-15,2331001741D,Netherland,32.0,Male
2023-05-15,2344000329D,UK,32.0,Male
2023-05-15,2331001740D,Netherland,32.0,Male
2023-05-15,2331001739D,Netherland,34.0,Male
2023-05-15,2344000328D,UK,34.0,Male
2023-05-15,2331001738D,Netherland,34.0,Male
2023-05-15,2344000327D,UK,34.0,Male
2023-05-15,2331001737D,Netherland,34.0,Male
2023-05-15,2344000326D,UK,34.0,Male
2023-05-15,2344000350D,UK,95.0,Male
2023-05-15,2331001736D,Netherland,95.0,Male
2023-05-16,2331001779D,Netherland,95.0,Male
2023-05-16,2334001501D,France,131.0,Male
2023-05-16,2331001926D,Sweden,59.0,Male
2023-05-16,2344000336,UK,59.0,Male
2023-05-16,2334001533D,Italy,59.0,Male
2023-05-16,2331001919D,Sweden,28.0,Male
2023-05-16,2331001778D,Netherland,28.0,Male
2023-05-16,2334001502D,France,64.0,Male
2023-05-16,2331001942D,Sweden,107.0,Male
2023-05-16,2344000335D,UK,107.0,Male
2023-05-16,2334001499D,France,35.0,Male
2023-05-16,2331001940D,Sweden,23.0,Male
2023-05-16,2331001777D,Netherland,83.0,Male
2023-05-16,2334001456D,Spain,19.0,Male
2023-05-16,2331001951D,Sweden,59.0,Female
2023-05-16,2331001776D,Netherland,23.0,Male
2023-05-16,2331001774D,Netherland,83.0,Female
2023-05-16,2344000334D,UK,83.0,Female
2023-05-16,2334001500D,France,59.0,Female
2023-05-16,2331001773D,Netherland,83.0,Female
2023-05-16,2331001775D,Netherland,31.0,Male
2023-05-16,2334001498D,France,31.0,Male
2023-05-16,2331001772D,Netherland,31.0,Male
2023-05-16,2344000338D,UK,31.0,Male
2023-05-16,2331001785D,Germany,31.0,Male
2023-05-16,2331001771D,Netherland,31.0,Male
2023-05-16,2331001770D,Netherland,31.0,Male
2023-05-16,2331001798D,Netherland,91.0,Female
2023-05-16,2331001769D,Germany,91.0,Female
2023-05-16,2331001758D,Netherland,31.0,Female
2023-05-16,2331001797D,Netherland,41.0,Female
2023-05-16,2331001768D,Germany,41.0,Female
2023-05-16,2331001757D,Netherlands,41.0,Female
2023-05-16,2331001796D,Netherlands,41.0,Female
2023-05-16,2331001767D,Germany,41.0,Female
2023-05-16,2334001496D,Portugal,53.0,Male
2023-05-16,2331001795D,Netherland,29.0,Male
2023-05-16,2331001766D,Germany,29.0,Male
2023-05-16,2334001495D,Portugal,63.0,Male
2023-05-16,2334001497D,Spain,63.0,Male
2023-05-16,2331001794D,Netherland,90.0,Female
2023-05-16,2331001765D,Germany,90.0,Female
2023-05-16,2334001494D,Portugal,30.0,Female
2023-05-16,2331001793D,Netherland,30.0,Female
2023-05-16,2331001764D,Netherland,30.0,Female
2023-05-16,2334001493D,Portugal,30.0,Male
2023-05-16,2331001792D,Netherland,49.0,Male
2023-05-16,2331001791D,Croatia (Hrvatska),49.0,Male
2023-05-16,2331001763D,Netherland,25.0,Male
2023-05-16,2334001491D,Portugal,73.0,Female
2023-05-16,2331001790D,Latvia,73.0,Female
2023-05-16,2331001762D,Netherland,73.0,Female
2023-05-16,2331001676D,Germany,73.0,Female
2023-05-16,2331001789D,Finland,73.0,Female
2023-05-16,2331001761D,Netherland,73.0,Female
2023-05-16,2331001568D,Belgium,73.0,Female
2023-05-16,2331001788D,Netherland,26.0,Male
2023-05-16,2331001760D,Netherland,26.0,Male
2023-05-16,2331001464D,Latvia,74.0,Male
2023-05-16,2331001759D,Austria,74.0,Male
2023-05-16,2334001534D,Italy,74.0,Male
2023-05-16,2331001787D,Netherland,15.0,Male
2023-05-16,2344000333D,UK,15.0,Male
2023-05-16,2334001597D,Italy,15.0,Male
2023-05-16,2334001510D,Slovenia,147.0,Male
2023-05-16,2331001786D,Germany,56.0,Female
2023-05-16,2334001509D,Slovenia,18.0,Female
2023-05-16,2334001596D,Italy,18.0,Female
2023-05-16,2331001784D,Netherland,18.0,Female
2023-05-16,2334001508D,Slovenia,54.0,Female
2023-05-16,2334001489D,Italy,54.0,Female
2023-05-16,2331001783D,Netherland,54.0,Female
2023-05-16,2334001507D,Slovenia,66.0,Female
2023-05-16,2334001623D,Italy,66.0,Female
2023-05-16,2331001782D,Netherland,66.0,Female
2023-05-16,2334001506D,Spain,90.0,Female
2023-05-16,2331001948D,Sweden,18.0,Male
2023-05-16,2344000339D,UK,18.0,Male
2023-05-16,2334001505D,Spain,114.0,Male
2023-05-16,2331001938D,Sweden,46.0,Female
2023-05-16,2331001781D,Netherland,46.0,Female
2023-05-16,2331001941D,Sweden,85.0,Male
2023-05-16,2331001780D,Netherland,28.0,Male
2023-05-16,2334001504D,Spain,16.0,Male
2023-05-16,2331001947D,Sweden,83.0,Male
2023-05-16,2344000337D,UK,83.0,Male
2023-05-16,2334001503D,Spain,18.0,Female
2023-05-17,2344000346D,UK,,
2023-05-17,2331001839D,Netherland,,
2023-05-17,2331001857D,Netherland,,
2023-05-17,2344000343D,UK,,
2023-05-17,2334001523D,Spain,,
2023-05-17,2331001881D,Netherland,,
2023-05-17,2331001558D,Belgium,,
2023-05-17,2334001538D,Spain,72.0,
2023-05-17,2334001518D,Spain,78.0,Female
2023-05-17,2331001856D,Netherland,78.0,Female
2023-05-17,2331001835D,Belgium,78.0,Female
2023-05-17,2331001880D,Netherland,78.0,Female
2023-05-17,2331001834D,Belgium,78.0,Female
2023-05-17,2331001879D,Netherland,78.0,Female
2023-05-17,2331001830D,Belgium,78.0,Female
2023-05-17,2331001855D,Netherland,78.0,Female
2023-05-17,2331001829D,Belgium,78.0,Female
2023-05-17,2331001828D,Belgium,78.0,Female
2023-05-17,2334001516D,France,30.0,Female
2023-05-17,2331001827D,Belgium,30.0,Female
2023-05-17,2331002200D,Denmark,44.0,Female
2023-05-17,2331001878D,Netherland,80.0,Female
2023-05-17,2331001826D,Belgium,80.0,Female
2023-05-17,2331001854D,Netherland,80.0,Female
2023-05-17,2334001521D,Spain,80.0,Female
2023-05-17,2334001515D,France,20.0,Male
2023-05-17,2331001877D,Netherland,20.0,Male
2023-05-17,2331001853D,Netherland,25.0,Female
2023-05-17,2334001529D,France,20.0,Male
2023-05-17,2331001825D,Belgium,20.0,Male
2023-05-17,2334001517D,France,68.0,Male
2023-05-17,2344000344D,UK,68.0,Male
2023-05-17,2334001520D,Spain,68.0,Female
2023-05-17,2334001514D,France,260.0,Female
2023-05-17,2331001849D,Netherland,260.0,Female
2023-05-17,2334001528D,France,32.0,Male
2023-05-17,2334001519D,Spain,44.0,Female
2023-05-17,2334001537D,Spain,68.0,Male
2023-05-17,2334001511D,France,42.0,Male
2023-05-17,2331001888D,Netherland,42.0,Male
2023-05-17,2331001824D,Belgium,42.0,Male
2023-05-17,2331001852D,Netherland,42.0,Male
2023-05-17,2344000345D,UK,42.0,Male
2023-05-17,2334001522D,Spain,42.0,Male
2023-05-17,2334001527D,France,30.0,Male
2023-05-17,2331001823D,Belgium,30.0,Male
2023-05-17,2331001847D,Belgium,31.0,Male
2023-05-17,2331001887D,Netherland,31.0,Female
2023-05-17,2331001851D,Belgium,16.0,Female
2023-05-17,2331001846D,Belgium,16.0,Female
2023-05-17,2334001526D,France,16.0,Male
2023-05-17,2331001822D,Belgium,16.0,Male
2023-05-17,2331001850D,Netherland,16.0,Male
2023-05-17,2331001845D,Netherland,64.0,Male
2023-05-17,2331001821D,Belgium,64.0,Female
2023-05-17,2334001513D,France,64.0,Female
2023-05-17,2331001844D,Netherland,64.0,Female
2023-05-17,2344000347D,UK,124.0,Female
2023-05-17,2331001820D,Belgium,124.0,Female
2023-05-17,2331001843D,Netherland,124.0,Female
2023-05-17,2334001542D,Spain,28.0,Female
2023-05-17,2331001819D,Belgium,28.0,Female
2023-05-17,2334001512D,France,76.0,Female
2023-05-17,2331001886D,Netherland,76.0,Female
2023-05-17,2331001842D,Belgium,76.0,Female
2023-05-17,2334001541D,Spain,28.0,Female
2023-05-17,2334001540D,Spain,54.0,Male
2023-05-17,2334001544D,Spain,126.0,Male
2023-05-17,2331001841D,Netherland,126.0,Male
2023-05-17,2331001885D,Netherland,126.0,Male
2023-05-17,2331001840D,Netherland,18.0,Female
2023-05-17,2331001884D,Netherland,18.0,Male
2023-05-17,2334001543D,Spain,32.0,Female
2023-05-17,2331001883D,Belgium,80.0,Female
2023-05-17,2344000341D,UK,80.0,Female
2023-05-17,2334001598D,Italy,80.0,Female
2023-05-17,2344000342D,UK,80.0,Female
2023-05-17,2334001525D,Spain,68.0,Male
2023-05-17,2334001539D,Spain,80.0,Female
2023-05-17,2334001530D,Greece,92.0,Male
2023-05-17,2334001524D,Spain,116.0,Male
2023-05-17,2331001882D,Netherland,116.0,Male
2023-05-18,2344000353D,UK,116.0,Male
